time, current, entrained
115.80,    13423589.790564,    23.126666
115.90,    13423607.916523,    18.125960
116.00,    13423625.912414,    17.995891
116.10,    13423643.792968,    17.880554
116.20,    13423663.515228,    19.722260
116.30,    13423684.356477,    20.841249
116.40,    13423703.888416,    19.531939
116.50,    13423723.469326,    19.580910
116.60,    13423743.117650,    19.648324
116.70,    13423764.043507,    20.925857
116.80,    13423783.439743,    19.396237
116.90,    13423802.762661,    19.322918
117.00,    13423819.634732,    16.872071
117.10,    13423840.244761,    20.610029
117.20,    13423860.432387,    20.187626
117.30,    13423880.537019,    20.104632
117.40,    13423899.248388,    18.711369
117.50,    13423919.190180,    19.941792
117.60,    13423934.000674,    14.810494
117.70,    13423951.464038,    17.463364
117.80,    13423967.589813,    16.125775
117.90,    13423988.469037,    20.879225
118.00,    13424007.852326,    19.383289
118.10,    13424024.430992,    16.578666
118.20,    13424042.388252,    17.957260
118.30,    13424060.276723,    17.888471
118.40,    13424076.965213,    16.688490
118.50,    13424093.405417,    16.440204
118.60,    13424112.448673,    19.043256
118.70,    13424131.324573,    18.875900
118.80,    13424150.220081,    18.895507
118.90,    13424166.955544,    16.735464
119.00,    13424183.307062,    16.351518
119.10,    13424201.812896,    18.505833
119.20,    13424220.395298,    18.582402
119.30,    13424239.007883,    18.612585
119.40,    13424256.295132,    17.287249
119.50,    13424271.192283,    14.897151
119.60,    13424287.346380,    16.154096
119.70,    13424304.458679,    17.112299
119.80,    13424322.552307,    18.093628
119.90,    13424340.830939,    18.278632
120.00,    13424361.258243,    20.427304
120.10,    13424379.058936,    17.800693
120.20,    13424395.909597,    16.850661
120.30,    13424413.942108,    18.032510
120.40,    13424431.846829,    17.904721
120.50,    13424448.651336,    16.804507
120.60,    13424465.151788,    16.500453
120.70,    13424480.645866,    15.494078
120.80,    13424496.075199,    15.429333
120.90,    13424511.728602,    15.653404
121.00,    13424529.478304,    17.749702
121.10,    13424546.110137,    16.631833
121.20,    13424562.730220,    16.620083
121.30,    13424579.348478,    16.618258
121.40,    13424595.818674,    16.470196
121.50,    13424611.408992,    15.590318
121.60,    13424628.060617,    16.651625
121.70,    13424643.416536,    15.355920
121.80,    13424657.538529,    14.121992
121.90,    13424670.697350,    13.158821
122.00,    13424686.208974,    15.511624
122.10,    13424702.959072,    16.750098
122.20,    13424718.496797,    15.537725
122.30,    13424733.668785,    15.171988
122.40,    13424749.870361,    16.201576
122.50,    13424765.231561,    15.361200
122.60,    13424780.594122,    15.362561
122.70,    13424795.953337,    15.359215
122.80,    13424808.749816,    12.796479
122.90,    13424823.692211,    14.942395
123.00,    13424839.602280,    15.910069
123.10,    13424854.492620,    14.890340
123.20,    13424870.506253,    16.013632
123.30,    13424885.405046,    14.898793
123.40,    13424898.967446,    13.562400
123.50,    13424913.833178,    14.865732
123.60,    13424927.602726,    13.769548
123.70,    13424941.159711,    13.556985
123.80,    13424956.745052,    15.585341
123.90,    13424967.986586,    11.241534
124.00,    13424982.504904,    14.518317
