time, current, entrained
54.30,    91240407.093213,    141.686303
54.40,    91240527.377321,    120.284109
54.50,    91240659.531523,    132.154202
54.60,    91240804.520544,    144.989021
54.70,    91240951.001845,    146.481300
54.80,    91241101.423652,    150.421807
54.90,    91241243.105163,    141.681511
55.00,    91241395.111652,    152.006489
55.10,    91241524.021763,    128.910111
55.20,    91241645.265709,    121.243945
55.30,    91241789.114642,    143.848934
55.40,    91241912.345263,    123.230621
55.50,    91242052.204751,    139.859488
55.60,    91242185.262083,    133.057332
55.70,    91242327.477682,    142.215599
55.80,    91242459.936979,    132.459297
55.90,    91242586.254549,    126.317570
56.00,    91242729.941135,    143.686585
56.10,    91242849.057772,    119.116638
56.20,    91243002.765284,    153.707511
56.30,    91243132.446323,    129.681040
56.40,    91243278.233423,    145.787100
56.50,    91243392.605739,    114.372317
56.60,    91243501.498901,    108.893162
56.70,    91243612.301198,    110.802296
56.80,    91243759.809167,    147.507969
56.90,    91243873.985335,    114.176168
57.00,    91243992.928918,    118.943584
57.10,    91244117.469402,    124.540484
57.20,    91244237.861782,    120.392380
57.30,    91244357.218845,    119.357063
57.40,    91244492.992852,    135.774007
57.50,    91244622.379776,    129.386924
57.60,    91244763.872282,    141.492505
57.70,    91244896.765362,    132.893081
57.80,    91245080.994965,    184.229603
57.90,    91245226.567902,    145.572937
58.00,    91245374.938317,    148.370414
58.10,    91245512.716860,    137.778543
58.20,    91245640.869653,    128.152793
58.30,    91245768.966904,    128.097251
58.40,    91245907.238139,    138.271235
58.50,    91246022.776498,    115.538359
58.60,    91246148.396841,    125.620342
58.70,    91246270.858718,    122.461877
58.80,    91246379.604413,    108.745695
58.90,    91246524.102418,    144.498005
59.00,    91246639.395936,    115.293518
59.10,    91246735.120790,    95.724854
59.20,    91246838.066075,    102.945286
59.30,    91246912.515053,    74.448978
59.40,    91247000.633027,    88.117974
59.50,    91247123.432320,    122.799293
59.60,    91247203.692778,    80.260457
59.70,    91247287.556196,    83.863419
59.80,    91247389.510648,    101.954452
59.90,    91247479.072278,    89.561630
60.00,    91247577.318665,    98.246387
60.10,    91247679.600109,    102.281443
60.20,    91247778.647562,    99.047453
60.30,    91247889.585375,    110.937813
60.40,    91247990.283329,    100.697954
60.50,    91248082.926362,    92.643033
60.60,    91248175.824463,    92.898101
60.70,    91248293.280611,    117.456148
60.80,    91248386.219290,    92.938679
60.90,    91248483.630779,    97.411488
61.00,    91248562.442382,    78.811604
61.10,    91248693.305987,    130.863604
61.20,    91248789.686930,    96.380943
61.30,    91248896.265554,    106.578624
61.40,    91248987.580900,    91.315345
61.50,    91249071.124128,    83.543228
61.60,    91249152.349867,    81.225739
61.70,    91249249.384640,    97.034773
61.80,    91249335.232313,    85.847673
61.90,    91249417.422153,    82.189840
62.00,    91249505.742447,    88.320294
62.10,    91249609.309742,    103.567295
62.20,    91249705.697160,    96.387418
62.30,    91249771.913634,    66.216473
62.40,    91249854.085646,    82.172013
62.50,    91249943.831814,    89.746168
62.60,    91250034.791301,    90.959487
62.70,    91250127.753364,    92.962063
62.80,    91250201.931316,    74.177951
62.90,    91250262.978537,    61.047221
63.00,    91250341.589584,    78.611047
63.10,    91250421.129110,    79.539526
63.20,    91250508.361654,    87.232543
63.30,    91250587.530808,    79.169154
63.40,    91250664.069598,    76.538791
63.50,    91250741.855387,    77.785789
63.60,    91250841.022462,    99.167075
63.70,    91250917.990837,    76.968375
63.80,    91251006.378440,    88.387602
63.90,    91251081.822679,    75.444239
64.00,    91251153.100009,    71.277330
64.10,    91251225.382910,    72.282901
64.20,    91251292.464232,    67.081322
64.30,    91251350.969861,    58.505628
64.40,    91251420.599953,    69.630092
64.50,    91251488.771819,    68.171866
64.60,    91251556.786095,    68.014276
64.70,    91251628.038873,    71.252779
64.80,    91251709.038017,    80.999143
64.90,    91251777.130565,    68.092549
65.00,    91251816.782640,    39.652074
65.10,    91251851.614744,    34.832104
65.20,    91251906.850400,    55.235656
65.30,    91251966.754035,    59.903635
65.40,    91252012.608304,    45.854269
65.50,    91252059.453660,    46.845356
65.60,    91252091.891684,    32.438024
65.70,    91252138.917232,    47.025547
65.80,    91252199.457128,    60.539896
65.90,    91252228.149396,    28.692268
66.00,    91252271.808194,    43.658799
66.10,    91252330.283900,    58.475705
66.20,    91252385.591247,    55.307347
66.30,    91252442.790204,    57.198957
66.40,    91252482.208547,    39.418343
66.50,    91252548.267704,    66.059157
66.60,    91252615.566122,    67.298418
66.70,    91252678.412972,    62.846850
66.80,    91252735.729438,    57.316466
66.90,    91252806.000993,    70.271556
67.00,    91252874.185362,    68.184369
67.10,    91252926.340927,    52.155564
67.20,    91252999.091972,    72.751045
67.30,    91253053.893230,    54.801258
67.40,    91253116.335713,    62.442484
67.50,    91253174.403790,    58.068076
67.60,    91253225.742246,    51.338457
67.70,    91253298.002177,    72.259931
67.80,    91253354.730400,    56.728223
67.90,    91253426.471108,    71.740707
68.00,    91253474.445466,    47.974359
68.10,    91253525.368997,    50.923531
68.20,    91253577.734928,    52.365931
68.30,    91253625.715823,    47.980895
68.40,    91253696.667849,    70.952026
68.50,    91253774.485946,    77.818097
68.60,    91253843.768015,    69.282069
68.70,    91253901.523045,    57.755030
68.80,    91253960.568372,    59.045327
68.90,    91254010.098103,    49.529731
69.00,    91254051.402690,    41.304587
69.10,    91254086.979767,    35.577077
69.20,    91254136.889803,    49.910035
69.30,    91254187.397834,    50.508031
69.40,    91254254.069954,    66.672120
69.50,    91254302.215908,    48.145954
69.60,    91254350.495435,    48.279527
69.70,    91254409.462641,    58.967206
69.80,    91254473.350831,    63.888190
69.90,    91254537.220226,    63.869394
70.00,    91254613.660467,    76.440241
70.10,    91254700.138457,    86.477991
70.20,    91254761.992826,    61.854369
70.30,    91254811.483984,    49.491157
70.40,    91254853.817750,    42.333766
70.50,    91254903.984376,    50.166626
70.60,    91254960.470222,    56.485846
70.70,    91255007.162731,    46.692509
70.80,    91255070.667904,    63.505173
70.90,    91255114.925134,    44.257230
71.00,    91255174.119670,    59.194536
71.10,    91255239.171732,    65.052062
71.20,    91255305.827691,    66.655959
71.30,    91255370.460760,    64.633070
71.40,    91255406.818682,    36.357922
71.50,    91255440.169924,    33.351242
71.60,    91255474.292893,    34.122968
71.70,    91255515.987047,    41.694154
71.80,    91255576.692282,    60.705235
71.90,    91255633.671197,    56.978915
72.00,    91255687.040886,    53.369688
72.10,    91255721.059156,    34.018270
72.20,    91255772.364438,    51.305282
72.30,    91255822.583580,    50.219142
72.40,    91255868.367359,    45.783779
72.50,    91255929.924671,    61.557312
72.60,    91255981.057369,    51.132698
72.70,    91256021.816097,    40.758728
72.80,    91256061.136039,    39.319942
72.90,    91256111.446094,    50.310055
73.00,    91256170.489502,    59.043408
73.10,    91256211.919929,    41.430426
73.20,    91256245.829547,    33.909619
73.30,    91256293.308175,    47.478628
73.40,    91256331.106717,    37.798541
73.50,    91256375.232512,    44.125795
73.60,    91256416.064403,    40.831891
73.70,    91256471.638264,    55.573861
73.80,    91256511.072301,    39.434037
73.90,    91256573.703727,    62.631426
74.00,    91256621.224161,    47.520434
74.10,    91256668.734603,    47.510442
74.20,    91256716.802353,    48.067751
74.30,    91256748.782699,    31.980346
74.40,    91256808.128060,    59.345360
74.50,    91256864.307090,    56.179030
74.60,    91256897.604000,    33.296910
